STC.PERSON.ID,STC.TERM,STUDENT.ACAD.CRED.ID,STC.CRED,STC.ACAD.LEVEL,STC.COURSE.LEVEL,STC.VERIFIED.GRADE,STC.SECTION.NO,STC.COURSE.SECTION,STC.STATUS,EffectiveDatetime
5093200,,3860961,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5093200,,3860962,3,CU,AAS,29,,,TR,2021-01-22T02:49:31Z
5093200,,3860963,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5093200,,3860964,4,CU,AAS,29,,,TR,2021-01-22T02:49:31Z
5093200,,3860965,3,CU,AAS,29,,,TR,2021-01-22T02:49:31Z
5093200,,3860966,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5093200,,3860967,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5093200,,3860968,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5044646,,3860969,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5044646,,3860970,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5044646,,3860971,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5044646,,3860972,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5044646,,3860973,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5035182,2020SP,3830320,4,CU,AAS,3,CW1,34304,N,2021-08-11T13:01:14Z
5015151,2020SU,3859991,3,CU,CAA,,IN2,35513,NP,2021-01-22T02:49:30Z
5029629,2020SU,3859997,3,CU,CAA,2,IN2,35513,N,2021-01-22T02:49:30Z
5053119,2020FA,3861000,6,CU,AAS,,W1,35189,X,2021-01-22T02:49:31Z
5042408,2020SP,3831951,3,CU,AAS,2,IN1,33955,N,2021-08-11T13:01:15Z
5042408,2020SP,3831952,3,CU,AAS,1,IN1,33959,N,2021-08-11T13:01:15Z
5070860,2020FA,3853898,3,CU,CAA,1,IN1,35048,N,2021-01-22T02:49:27Z
5080380,2020FA,3853899,3,CU,AAS,1,IN1,34914,N,2021-01-22T02:49:27Z
5012511,2020CE2,3855540,0,CE,CCE,39,60688,35409,N,2020-06-02T01:51:20Z
5061640,2020SP,3830663,6,CU,AAS,3,W1,34285,N,2021-08-11T13:01:14Z
5050209,2020SP,3831108,3,CU,CAA,,IN1,34223,X,2021-08-11T13:01:14Z
5012533,2020FA,3860214,3,CU,CAA,,01,34971,C,2021-01-22T02:49:30Z
5033585,2020SU,3860251,4,CU,AAS,1,IN2,34560,N,2021-01-22T02:49:31Z
5069352,2020SP,3840599,3,CU,CAA,3,IN1,34237,N,2021-08-11T13:01:17Z
5063300,,3860466,3,CU,DEV,,,,NC,2021-01-22T02:49:31Z
5063300,,3860467,3,CU,DEV,,,,NC,2021-01-22T02:49:31Z
5063300,,3860468,3,CU,DEV,,,,NC,2021-01-22T02:49:31Z
5063300,,3860469,1,CU,DEV,,,,NC,2021-01-22T02:49:31Z
5063300,,3860470,1,CU,DEV,,,,NC,2021-01-22T02:49:31Z
5017850,2020FA,3861593,3,CU,CAA,2,IN1,35024,N,2021-01-22T02:49:31Z
5090459,2020FA,3861594,3,CU,CAA,,01,35061,C,2021-01-22T02:49:31Z
5045979,2020FA,3861598,3,CU,CAA,,W1,34988,C,2021-01-22T02:49:31Z
5064544,2020CE3,3861625,0,CE,CCE,33,60656,35303,N,2020-12-01T02:49:12Z
5031562,2020FA,3861627,4,CU,CAA,,03,34974,C,2021-01-22T02:49:31Z
5031562,2020FA,3861628,3,CU,CAA,2,IN1,35068,N,2021-01-22T02:49:31Z
5031562,2020FA,3861629,3,CU,CAA,,01,34991,C,2021-01-22T02:49:31Z
5084376,2020FA,3862030,3,CU,CAA,,H01,34992,C,2021-01-22T02:49:31Z
5080053,2020FA,3871282,2,CU,AAS,,IN1,35747,D,2021-01-22T02:49:35Z
5080053,2020FA,3871580,1,CU,AAS,,60,35095,D,2021-01-22T02:49:36Z
5030681,2020FA,3871581,4,CU,CAA,1,W1,35709,A,2021-01-22T02:49:36Z
5074682,,3871632,2,CU,SUP,,,,NC,2021-01-22T02:49:36Z
5074682,,3871633,2,CU,SUP,,,,NC,2021-01-22T02:49:36Z
5004749,2020FA,3871673,4,CU,CAA,3,W3,35706,A,2021-02-05T02:49:36Z
5004749,2020FA,3871675,3,CU,CAA,2,INA1,35050,N,2021-02-05T02:49:36Z
5090540,2020FA,3871220,1,CU,CAA,1,IN6,35775,N,2021-01-22T02:49:35Z
5056593,2020FA,3871223,3,CU,CAA,75,INA1,35058,W,2021-01-22T02:49:35Z
5031553,2020FA,3871224,3,CU,AAS,1,IN1,35118,N,2021-01-22T02:49:35Z
5074682,2020FA,3870457,1,CU,AAS,1,IN3,34956,N,2021-01-22T02:49:35Z
5074682,2020FA,3870458,2,CU,AAS,2,W2,35837,N,2021-01-22T02:49:35Z
5074682,2020FA,3870459,2,CU,AAS,2,62,35089,N,2021-01-22T02:49:35Z
5074682,2020FA,3870460,3,CU,AAS,1,IN1,35093,N,2021-01-22T02:49:35Z
5074682,2020FA,3870461,4,CU,CAA,1,W4,35703,N,2021-01-22T02:49:35Z
5052416,2020FA,3870661,1,CU,CAA,,IN6,35775,NP,2021-01-22T02:49:35Z
5052416,2020FA,3870663,4,CU,CAA,,W3,35706,X,2021-01-22T02:49:35Z
5052416,2020FA,3870664,3,CU,CAA,,IN8,35733,X,2021-01-22T02:49:35Z
5005102,,3864555,3,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5005102,,3864556,2,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5005102,,3864557,3,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5005102,,3864558,1,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5005102,,3864559,2,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5061503,2020FA,3862642,3,CU,CAA,1,IN1,35048,N,2021-01-22T02:49:32Z
5061503,2020FA,3862643,3,CU,AAS,1,INA1,34943,N,2021-01-22T02:49:32Z
5005645,,3862626,2,CU,AAS,29,,,TR,2021-01-22T02:49:32Z
5005645,,3862627,4,CU,AAS,29,,,TR,2021-01-22T02:49:32Z
5005645,,3862628,3,CU,CAA,29,,,TR,2021-01-22T02:49:32Z
5005645,,3862629,2,CU,AAS,29,,,TR,2021-01-22T02:49:32Z
5005645,,3862630,3,CU,AAS,29,,,TR,2021-01-22T02:49:32Z
5005645,,3862631,5,CU,AAS,29,,,TR,2021-01-22T02:49:32Z
5005645,,3862632,1,CU,AAS,29,,,TR,2021-01-22T02:49:32Z
5005645,,3862633,2,CU,AAS,29,,,TR,2021-01-22T02:49:32Z
5037302,2020FA,3862709,1,CU,AAS,,W3,34950,C,2021-01-22T02:49:32Z
5037302,2020FA,3862710,4,CU,CAA,2,IN2,34978,N,2021-01-22T02:49:32Z
5037302,2020FA,3862711,3,CU,SUP,,01,35393,C,2021-01-22T02:49:32Z
5037302,2020FA,3862712,3,CU,SUP,,01,35408,C,2021-01-22T02:49:32Z
5037302,2020FA,3862713,4,CU,AAS,,Y1,35085,C,2021-01-22T02:49:32Z
5064544,2020CE2,3863156,0,CE,CCE,15,30853,35489,N,2020-07-08T01:52:24Z
5029245,,3863233,1,CU,CAA,,,,NC,2021-01-22T02:49:32Z
5029245,,3863234,4,CU,CAA,,,,NC,2021-01-22T02:49:32Z
5029245,,3863235,3,CU,CAA,,,,NC,2021-01-22T02:49:32Z
5029245,,3863236,3,CU,CAA,,,,NC,2021-01-22T02:49:32Z
5037876,2020FA,3863473,4,CU,AAS,1,IN1,35624,N,2021-01-22T02:49:32Z
5020928,,3863726,2,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5020928,,3863727,2,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5020928,,3863728,2,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5020928,,3863729,2,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5020928,2020FA,3863730,3,CU,CAA,,07,35014,C,2021-01-22T02:49:32Z
5020928,2020FA,3863731,3,CU,CAA,2,IN1,34987,A,2021-01-22T02:49:32Z
5062553,2020FA,3864180,8,CU,AAS,,W2,35608,C,2021-01-22T02:49:32Z
5062553,2020FA,3864181,2,CU,AAS,,02,35610,C,2021-01-22T02:49:32Z
5046814,2020FA,3864216,8,CU,AAS,,W2,35608,C,2021-01-22T02:49:32Z
5046814,2020FA,3864217,2,CU,AAS,,02,35610,C,2021-01-22T02:49:32Z
5050209,2020FA,3864221,8,CU,AAS,,W2,35608,C,2021-01-22T02:49:32Z
5050209,2020FA,3864222,2,CU,AAS,,02,35610,C,2021-01-22T02:49:32Z
5000690,2020FA,3864253,6,CU,AAS,1,W1,35649,N,2021-02-05T02:49:32Z
5065375,2020FA,3864255,6,CU,AAS,2,W1,35649,N,2021-01-29T02:49:32Z
5017903,2020FA,3864315,3,CU,CAA,27,IN1,35165,W,2021-01-22T02:49:32Z
5006440,,3864357,3,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5006440,,3864358,2,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5006440,,3864359,3,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5006440,,3864360,1,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5006440,,3864361,2,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5006440,,3864362,2,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5006440,,3864363,2,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5006440,,3864364,2,CU,SUP,,,,NC,2021-01-22T02:49:32Z
5097985,2020FA,3864423,2,CU,AAS,,IN1,35657,X,2021-01-22T02:49:32Z
5046814,2020FA,3864426,3,CU,CAA,3,INA1,35019,N,2021-02-05T02:49:32Z
5010314,2020FA,3866774,4,CU,AAS,27,IN1,35744,W,2021-01-22T02:49:33Z
5037302,2020FA,3866775,4,CU,AAS,27,IN1,35744,W,2021-01-22T02:49:33Z
5018773,,3869843,4,CU,DEV,,,,NC,2021-01-22T02:49:35Z
5018773,,3869844,3,CU,DEV,,,,NC,2021-01-22T02:49:35Z
5018773,,3869845,4,CU,DEV,,,,NC,2021-01-22T02:49:35Z
5018773,,3869846,3,CU,DEV,,,,NC,2021-01-22T02:49:35Z
5018773,,3869847,4,CU,DEV,,,,NC,2021-01-22T02:49:35Z
5018773,,3869848,3,CU,DEV,,,,NC,2021-01-22T02:49:35Z
5018773,,3869849,4,CU,DEV,,,,NC,2021-01-22T02:49:35Z
5051209,2020FA,3867703,3,CU,CAA,3,IN3,35736,N,2021-02-05T02:49:34Z
5016490,2020FA,3868789,3,CU,CAA,2,IN1,35074,N,2021-01-22T02:49:34Z
5072448,2020FA,3870791,3,CU,AAS,1,IN1,35162,N,2021-01-22T02:49:35Z
5099693,2020FA,3870240,3,CU,CAA,,IN1,35017,X,2021-01-22T02:49:35Z
5099693,2020FA,3870241,3,CU,CAA,2,IN1,35024,N,2021-01-22T02:49:35Z
5001380,,3874800,3,CU,SUP,,,,NC,2021-01-22T02:49:37Z
5001380,,3874801,2,CU,SUP,,,,NC,2021-01-22T02:49:37Z
5001380,,3874802,3,CU,SUP,,,,NC,2021-01-22T02:49:37Z
5001380,,3874803,1,CU,SUP,,,,NC,2021-01-22T02:49:37Z
5001380,,3874804,2,CU,SUP,,,,NC,2021-01-22T02:49:37Z
5001380,,3874805,2,CU,SUP,,,,NC,2021-01-22T02:49:37Z
5001380,,3874806,2,CU,SUP,,,,NC,2021-01-22T02:49:37Z
5001380,,3874807,2,CU,SUP,,,,NC,2021-01-22T02:49:37Z
5032627,2020FA,3873912,1,CU,AAS,,INA1,34958,NP,2021-01-22T02:49:36Z
5032627,2020FA,3873913,3,CU,CAA,,INA1,35690,NP,2021-01-22T02:49:36Z
5028257,NULL,3874209,1,CU,CAA,29,NULL,,TR,2020-09-29T01:51:28Z
5093319,2020CE3,3874295,0,CE,CCE,33,30941,36027,N,2020-10-01T01:51:28Z
5019074,,3865214,3,CU,SUP,,,,NC,2021-01-22T02:49:33Z
5019074,,3865215,2,CU,SUP,,,,NC,2021-01-22T02:49:33Z
5019074,,3865216,3,CU,SUP,,,,NC,2021-01-22T02:49:33Z
5019074,,3865217,1,CU,SUP,,,,NC,2021-01-22T02:49:33Z
5019074,,3865218,2,CU,SUP,,,,NC,2021-01-22T02:49:33Z
5019074,,3865219,2,CU,SUP,,,,NC,2021-01-22T02:49:33Z
5019074,,3865220,2,CU,SUP,,,,NC,2021-01-22T02:49:33Z
5019074,,3865221,2,CU,SUP,,,,NC,2021-01-22T02:49:33Z
5074925,,3865245,3,CU,SUP,,,,NC,2021-01-22T02:49:33Z
5094605,2020FA,3865397,1,CU,AAS,27,IN1,34953,N,2021-01-22T02:49:33Z
5098114,2020FA,3865400,1,CU,AAS,1,IN2,34954,N,2021-01-22T02:49:33Z
5046059,2020FA,3865402,1,CU,AAS,,IN2,34954,X,2021-01-22T02:49:33Z
5098817,2020FA,3865436,1,CU,AAS,1,IN6,35678,N,2021-01-22T02:49:33Z
5014619,2020FA,3865474,2,CU,AAS,3,W1,35679,N,2021-01-22T02:49:33Z
5014619,2020FA,3865475,8,CU,AAS,2,W1,35680,N,2021-01-22T02:49:33Z
5016093,2021SP,3881485,3,CU,CAA,27,IN1,36422,W,2021-04-16T01:49:36Z
5016093,2021SP,3881486,2,CU,AAS,3,IN1,36308,N,2021-05-13T01:49:11Z
5016093,2021SP,3881487,1,CU,AAS,3,61,36310,N,2021-05-18T01:49:14Z
5016093,2021SP,3881488,2,CU,AAS,3,IN1,36399,N,2021-05-18T01:49:14Z
5016093,2021SP,3881489,1,CU,AAS,3,60,36400,N,2021-05-18T01:49:14Z
5016093,2021SP,3881490,1,CU,AAS,2,61,36408,N,2021-05-18T01:49:14Z
5016093,2021SP,3881491,2,CU,AAS,2,IN1,36406,N,2021-05-18T01:49:14Z
5050978,2020FA,3871154,3,CU,CAA,3,IN2,35049,N,2021-01-22T02:49:35Z
5012511,2020CE3,3871152,0,CE,CCE,39,60741,35897,N,2020-10-06T01:51:22Z
5082182,2020CE3,3873300,0,CE,CCE,18,15127,33808,N,2020-09-23T01:51:27Z
5088261,2020SP,3841492,1,CU,AAS,1,60,34207,N,2021-08-11T13:01:17Z
5049211,2020FA,3869735,6,CU,AAS,2,W1,35191,N,2021-01-22T02:49:35Z
5064544,2021CE1,3887396,0,CE,CCE,15,31057,36930,N,2021-03-16T01:49:09Z
5078236,2020FA,3870432,2,CU,AAS,2,W61,35237,N,2021-01-22T02:49:35Z
5078236,2020FA,3870433,2,CU,AAS,2,W1,35240,N,2021-01-22T02:49:35Z
5078236,2020FA,3870434,4,CU,AAS,4,W1,35144,N,2021-01-22T02:49:35Z
5028257,,3874159,2,CU,SUP,,,,NC,2021-01-22T02:49:36Z
5028257,,3874160,2,CU,SUP,,,,NC,2021-01-22T02:49:36Z
5005102,2020FA,3868607,4,CU,CAA,2,IN1,35081,N,2021-01-22T02:49:34Z
5064544,2020CE2,3869356,0,CE,CCE,15,30874,35534,N,2020-08-19T01:51:21Z
5082152,2020FA,3869926,4,CU,AAS,1,W1,35888,N,2021-01-22T02:49:35Z
5090053,2020FA,3865448,1,CU,AAS,1,IN6,35678,N,2021-01-22T02:49:33Z
5037302,2020FA,3865449,1,CU,AAS,27,IN6,35678,N,2021-01-22T02:49:33Z
5034455,2020FA,3865451,1,CU,AAS,27,IN6,35678,N,2021-01-22T02:49:33Z
5065560,2020FA,3854871,3,CU,CAA,,02,35009,C,2021-01-22T02:49:28Z
5065560,2020FA,3854872,3,CU,CAA,,H01,35046,C,2021-01-22T02:49:28Z
5025706,2020FA,3854873,3,CU,CAA,,H01,35059,C,2021-01-22T02:49:28Z
5025706,2020FA,3854874,3,CU,CAA,,02,35044,C,2021-01-22T02:49:28Z
5074145,2020FA,3869967,3,CU,CAA,2,IN1,35165,N,2021-01-29T02:49:35Z
5099693,2020FA,3869974,3,CU,CAA,3,IN1,35035,N,2021-01-22T02:49:35Z
5064544,2020CE3,3874044,0,CE,CCE,15,30934,36014,N,2020-10-09T01:51:29Z
5043342,2020CE3,3874437,0,CE,CCE,15,30942,36029,N,2020-10-09T01:51:29Z
5060206,2020FA,3874912,4,CU,AAS,1,INA1,34929,N,2021-01-22T02:49:37Z
5071683,,3873985,3,CU,SUP,,,,NC,2021-01-22T02:49:36Z
5043342,2020CE3,3874271,0,CE,CCE,15,30937,36023,N,2020-10-01T01:51:28Z
5088517,2021SP,3876000,3,CU,CAA,2,HIN1,36266,N,2021-05-18T01:49:12Z
5088517,2021SP,3876001,1,CU,CAA,2,HIN60,36267,N,2021-05-18T01:49:12Z
5012511,2020CE3,3875168,0,CE,CCE,NULL,60769,36105,C,2020-12-01T02:49:13Z
5093319,2020CE3,3873786,0,CE,CCE,33,30926,35982,N,2020-09-18T01:51:28Z
5072799,2020SU,3855141,3,CU,CAA,75,IN1,34578,W,2021-01-22T02:49:28Z
5040182,2020CE3,3864467,0,CE,CCE,33,10028,35412,N,2020-11-20T02:49:48Z
5074682,,3870944,3,CU,SUP,,,,NC,2021-01-22T02:49:35Z
5040182,,3881000,3,CU,CAA,29,,,TR,2021-01-22T02:49:39Z
5040182,,3881001,4,CU,CAA,29,,,TR,2021-01-22T02:49:39Z
5040182,,3881002,3,CU,CAA,29,,,TR,2021-01-22T02:49:39Z
5040182,,3881003,4,CU,CAA,29,,,TR,2021-01-22T02:49:39Z
5094605,2021SP,3881007,1,CU,AAS,6,IN1,36244,N,2021-05-18T01:49:14Z
5058374,2021SP,3880067,3,CU,CAA,4,IN7,36669,N,2021-05-18T01:49:14Z
5058374,2021SP,3880068,2,CU,AAS,3,IN1,36308,N,2021-05-13T01:49:11Z
5058374,2021SP,3880069,1,CU,AAS,3,61,36310,N,2021-05-18T01:49:14Z
5058374,2021SP,3880070,2,CU,AAS,3,IN1,36399,N,2021-05-18T01:49:14Z
5013890,2021SP,3880106,4,CU,AAS,,W1,36230,X,2021-01-22T02:49:39Z
5055209,2021SP,3882036,3,CU,CAA,1,IN6,36779,N,2021-05-18T01:49:14Z
5055209,2021SP,3882037,3,CU,CAA,1,IN8,36291,N,2021-05-18T01:49:14Z
5050303,,3881014,2,CU,SUP,,,,NC,2021-01-22T02:49:39Z
5050303,,3881015,3,CU,SUP,,,,NC,2021-01-22T02:49:39Z
5050303,,3881016,1,CU,SUP,,,,NC,2021-01-22T02:49:39Z
5050303,,3881017,2,CU,SUP,,,,NC,2021-01-22T02:49:39Z
5050303,,3881018,2,CU,SUP,,,,NC,2021-01-22T02:49:39Z
5050303,,3881019,2,CU,SUP,,,,NC,2021-01-22T02:49:39Z
5050303,,3881020,2,CU,SUP,,,,NC,2021-01-22T02:49:39Z
5017973,,3870843,2,CU,SUP,,,,NC,2021-01-22T02:49:35Z
5017973,,3870844,2,CU,SUP,,,,NC,2021-01-22T02:49:35Z
5017973,2020FA,3870966,3,CU,CAA,1,IN6,35909,N,2021-01-22T02:49:35Z
5093429,,3872571,4,CU,AAS,29,,,TR,2021-01-22T02:49:36Z
5093429,,3872572,2,CU,AAS,29,,,TR,2021-01-22T02:49:36Z
5093429,,3872573,1,CU,AAS,29,,,TR,2021-01-22T02:49:36Z
5093429,,3872574,3,CU,CAA,29,,,TR,2021-01-22T02:49:36Z
5093429,,3872575,3,CU,CAA,29,,,TR,2021-01-22T02:49:36Z
5019548,2020CE3,3872684,0,CE,CCE,15,30879,35570,N,2020-09-09T01:51:25Z
5013108,2020SU,3859918,4,CU,AAS,3,IN1,34558,N,2021-01-22T02:49:30Z
5069983,2020FA,3866453,3,CU,CAA,1,IN7,35731,N,2021-02-05T02:49:33Z
5048892,2020FA,3866458,3,CU,CAA,27,IN7,35731,W,2021-01-22T02:49:33Z
5080814,2020FA,3868158,2,CU,AAS,1,IN1,35840,N,2021-01-22T02:49:34Z
5055209,2020FA,3868670,3,CU,CAA,,IN1,34998,X,2021-01-22T02:49:34Z
5011704,,3868671,3,CU,SUP,,,,NC,2021-01-22T02:49:34Z
5011704,,3868672,2,CU,SUP,,,,NC,2021-01-22T02:49:34Z
5011704,,3868673,3,CU,SUP,,,,NC,2021-01-22T02:49:34Z
5011704,,3868674,1,CU,SUP,,,,NC,2021-01-22T02:49:34Z
5011704,,3868675,2,CU,SUP,,,,NC,2021-01-22T02:49:34Z
5011704,2020FA,3869129,3,CU,CAA,2,INA1,35161,N,2021-01-22T02:49:35Z
5011704,2020FA,3869130,4,CU,CAA,2,IN1,35127,N,2021-01-22T02:49:35Z
5011704,2020FA,3869131,3,CU,CAA,1,INA1,35690,N,2021-01-22T02:49:35Z
5083547,2020FA,3866697,2,CU,AAS,,IN1,35745,C,2021-01-22T02:49:33Z
5064544,2020CE2,3866699,0,CE,CCE,18,30859,35501,N,2020-08-14T01:51:39Z
5024997,2020FA,3868330,2,CU,AAS,2,Y60,35852,N,2021-01-22T02:49:34Z
5049805,,3868636,4,CU,AAS,29,,,TR,2021-01-22T02:49:34Z
5049805,,3868637,3,CU,AAS,29,,,TR,2021-01-22T02:49:34Z
5049805,,3868638,2,CU,AAS,29,,,TR,2021-01-22T02:49:34Z
5049805,,3868639,2,CU,AAS,29,,,TR,2021-01-22T02:49:34Z
5049805,,3868640,3,CU,AAS,29,,,TR,2021-01-22T02:49:34Z
5099347,2020FA,3868641,1,CU,CAA,1,IN3,34964,N,2021-01-22T02:49:34Z
5073697,,3870818,1,CU,SUP,,,,NC,2021-01-22T02:49:35Z
5073697,,3870819,2,CU,SUP,,,,NC,2021-01-22T02:49:35Z
5073697,,3870820,2,CU,SUP,,,,NC,2021-01-22T02:49:35Z
5073697,,3870821,2,CU,SUP,,,,NC,2021-01-22T02:49:35Z
5073697,,3870822,2,CU,SUP,,,,NC,2021-01-22T02:49:35Z
5004749,,3870829,3,CU,SUP,,,,NC,2021-01-22T02:49:35Z
5004749,,3870830,2,CU,SUP,,,,NC,2021-01-22T02:49:35Z
5004749,,3870831,3,CU,SUP,,,,NC,2021-01-22T02:49:35Z
5004749,,3870832,1,CU,SUP,,,,NC,2021-01-22T02:49:35Z
5052416,2020FA,3870873,3,CU,SUP,,IN1,35722,NP,2021-01-22T02:49:35Z
5052416,2020FA,3870875,4,CU,CAA,,W1,35704,NP,2021-01-22T02:49:35Z
5018773,2020FA,3870700,3,CU,CAA,1,INA1,35161,N,2021-01-22T02:49:35Z
5018773,2020FA,3870701,3,CU,CAA,1,IN1,35002,N,2021-01-22T02:49:35Z
5018773,2020FA,3870702,3,CU,CAA,27,IN9,35874,W,2021-01-22T02:49:35Z
5018773,2020FA,3870703,1,CU,AAS,27,IN6,35678,N,2021-01-22T02:49:35Z
5091577,,3872305,3,CU,SUP,,,,NC,2021-01-22T02:49:36Z
5050753,,3872336,2,CU,SUP,,,,NC,2021-04-22T01:49:09Z
5099325,2020FA,3872373,4,CU,AAS,27,IN1,34927,W,2021-01-22T02:49:36Z
5003700,2020FA,3872374,3,CU,CAA,2,IN2,35565,A,2021-01-22T02:49:36Z
5075614,2021SP,3884035,3,CU,CAA,27,IN1,36352,W,2021-02-20T02:49:08Z
5060882,,3884065,1,CU,SUP,,,,NC,2021-01-29T02:49:40Z
5060882,,3884066,2,CU,SUP,,,,NC,2021-01-29T02:49:40Z
5060882,,3884067,2,CU,SUP,,,,NC,2021-01-29T02:49:40Z
5060882,,3884068,2,CU,SUP,,,,NC,2021-01-29T02:49:40Z
5060882,,3884069,2,CU,SUP,,,,NC,2021-01-29T02:49:40Z
5060882,2021SP,3884099,3,CU,CAA,1,IN3,36286,N,2021-05-13T01:49:11Z
5067174,NULL,3884128,3,CU,SUP,NULL,NULL,,NC,2021-01-07T02:49:09Z
5067174,NULL,3884129,2,CU,SUP,NULL,NULL,,NC,2021-01-07T02:49:09Z
5067174,NULL,3884130,3,CU,SUP,NULL,NULL,,NC,2021-01-07T02:49:09Z
5067174,NULL,3884131,1,CU,SUP,NULL,NULL,,NC,2021-01-07T02:49:09Z
5067174,NULL,3884132,2,CU,SUP,NULL,NULL,,NC,2021-01-07T02:49:09Z
5067174,NULL,3884133,2,CU,SUP,NULL,NULL,,NC,2021-01-07T02:49:09Z
5067174,NULL,3884134,2,CU,SUP,NULL,NULL,,NC,2021-01-07T02:49:09Z
5067174,NULL,3884135,2,CU,SUP,NULL,NULL,,NC,2021-01-07T02:49:09Z
5024253,2021SP,3884136,4,CU,AAS,1,IN1,36121,N,2021-05-18T01:49:15Z
5011861,,3884163,2,CU,SUP,,,,NC,2021-01-29T02:49:41Z
5011861,,3884164,3,CU,SUP,,,,NC,2021-01-29T02:49:41Z
5011861,,3884165,1,CU,SUP,,,,NC,2021-01-29T02:49:41Z
5011861,,3884166,2,CU,SUP,,,,NC,2021-01-29T02:49:41Z
5011861,,3884167,2,CU,SUP,,,,NC,2021-01-29T02:49:41Z
5011861,,3884168,2,CU,SUP,,,,NC,2021-01-29T02:49:41Z
5011861,,3884169,2,CU,SUP,,,,NC,2021-01-29T02:49:41Z
5076393,2021SP,3881276,3,CU,CAA,,IN2,36432,D,2021-01-29T02:49:39Z
5038872,2021SP,3881313,4,CU,AAS,1,IN1,36306,N,2021-05-18T01:49:14Z
5038872,2021SP,3881314,2,CU,AAS,2,IN1,36409,N,2021-05-14T01:49:40Z
5038872,2021SP,3881315,1,CU,AAS,2,60,36410,N,2021-05-14T01:49:40Z
5038872,2021SP,3881316,2,CU,AAS,3,IN1,36404,N,2021-05-14T01:49:40Z
5074814,2021SP,3883732,1,CU,AAS,8,02,36608,N,2021-05-18T01:49:15Z
5077191,2020SP,3830841,3,CU,AAS,,IN1,33991,X,2021-08-11T13:01:14Z
5077191,2020SP,3830842,3,CU,AAS,,IN1,34003,X,2021-08-11T13:01:14Z
5064470,2020SP,3831294,3,CU,AAS,2,IN1,34001,N,2021-08-11T13:01:14Z
5064470,2020SP,3831296,3,CU,AAS,2,IN1,34000,N,2021-08-11T13:01:14Z
5001697,2020SP,3831535,3,CU,CAA,2,02,34130,N,2021-08-11T13:01:14Z
5046814,2020SP,3832201,4,CU,CAA,3,02,34052,N,2021-08-11T13:01:15Z
5046814,2020SP,3832202,3,CU,CAA,27,IN1,34147,W,2021-08-11T13:01:15Z
5046814,2020SP,3832203,3,CU,CAA,1,IN1,34259,N,2021-08-11T13:01:15Z
5046814,2020SP,3832204,3,CU,CAA,2,IN1,34250,N,2021-08-11T13:01:15Z
5046814,2020SP,3832205,3,CU,CAA,27,IN1,34238,W,2021-08-11T13:01:15Z
5063966,2020SP,3832386,3,CU,CAA,75,IN1,34158,W,2021-08-11T13:01:15Z
5063966,2020SP,3832387,3,CU,CAA,1,IN1,33893,N,2021-08-11T13:01:15Z
5093003,2020SP,3833709,3,CU,CAA,1,01,34245,N,2021-08-11T13:01:15Z
5064090,2020SP,3833728,3,CU,CAA,3,IN1,33893,N,2021-08-11T13:01:15Z
5029629,2020SP,3834229,3,CU,CAA,2,IN1,33896,N,2021-08-11T13:01:15Z
5029629,2020SP,3834230,3,CU,AAS,2,IN1,33897,N,2021-08-11T13:01:15Z
5029629,2020SP,3834232,3,CU,AAS,1,IN1,33904,N,2021-08-11T13:01:15Z
5074814,2020SP,3834762,3,CU,AAS,2,IN1,34001,N,2021-08-11T13:01:16Z
5074814,2020SP,3834763,3,CU,AAS,2,IN1,34513,N,2021-08-11T13:01:16Z
5076404,2020SP,3835032,3,CU,AAS,1,IN1,33900,A,2021-08-11T13:01:16Z
5076404,2020SP,3835033,3,CU,AAS,1,IN1,33904,A,2021-08-11T13:01:16Z
5065685,2020SP,3835347,4,CU,CAA,,01,34050,X,2021-08-11T13:01:16Z
5065685,2020SP,3835348,3,CU,CAA,,03,34153,X,2021-08-11T13:01:16Z
5036766,2021SP,3884462,1,CU,AAS,,IN3,36833,C,2021-01-29T02:49:41Z
